job_title_salary_rank,company_size,experience_level_encoded,employment_type_encoded,work_year,salary_in_usd,job_title,company_location,experience_level,employment_type,remote_ratio
7,2,3,1,2024,187000,Engineer,US,SE,FT,0
7,2,3,1,2024,143000,Engineer,US,SE,FT,0
7,2,2,1,2024,150000,Engineer,US,MI,FT,0
7,2,3,1,2024,191250,Engineer,US,SE,FT,0
7,2,3,1,2024,106000,Engineer,US,SE,FT,0
3,2,3,1,2024,144000,Software Engineer,US,SE,FT,100
3,2,3,1,2024,155000,Software Engineer,US,SE,FT,0
3,2,2,1,2024,105000,Software Engineer,US,MI,FT,0
3,2,2,1,2024,210000,Software Engineer,US,MI,FT,100
3,2,2,1,2024,100000,Software Engineer,US,MI,FT,100
7,2,3,1,2024,145000,Engineer,US,SE,FT,0
4,2,2,1,2024,251600,Manager,US,MI,FT,0
4,2,2,1,2024,107100,Manager,US,MI,FT,0
4,2,2,1,2024,165000,Manager,US,MI,FT,0
2,2,3,1,2024,291400,Solutions Architect,US,SE,FT,0
2,2,3,1,2024,55200,Solutions Architect,US,SE,FT,0
3,2,3,1,2024,178100,Software Engineer,US,SE,FT,0
3,2,3,1,2024,79000,Software Engineer,US,SE,FT,0
7,2,3,1,2024,116000,Engineer,CA,SE,FT,0
7,2,3,1,2024,93000,Engineer,CA,SE,FT,0
8,2,2,1,2024,130000,Data Governance,US,MI,FT,100
8,2,2,1,2024,120000,Data Governance,US,MI,FT,100
10,2,1,1,2024,133900,Data Analyst,US,EN,FT,0
10,2,1,1,2024,99900,Data Analyst,US,EN,FT,0
8,2,3,1,2024,248000,Applied Scientist,US,SE,FT,0
8,2,3,1,2024,148100,Applied Scientist,US,SE,FT,0
8,2,3,1,2024,123449,Data Specialist,CA,SE,FT,0
8,2,3,1,2024,93734,Data Specialist,CA,SE,FT,0
8,2,3,1,2024,98500,Data and Reporting Professional,US,SE,FT,100
8,2,3,1,2024,71500,Data and Reporting Professional,US,SE,FT,100
10,2,3,1,2024,120000,Analyst,CA,SE,FT,0
10,2,3,1,2024,105000,Analyst,CA,SE,FT,0
8,2,2,1,2024,174100,Analytics Engineer,US,MI,FT,0
8,2,2,1,2024,136700,Analytics Engineer,US,MI,FT,0
7,2,3,1,2024,205563,Data Engineer,US,SE,FT,0
7,2,3,1,2024,149500,Data Engineer,US,SE,FT,0
8,2,3,1,2024,294000,Applied Scientist,US,SE,FT,0
8,2,3,1,2024,137600,Applied Scientist,US,SE,FT,0
6,2,3,1,2024,225300,Data Scientist,US,SE,FT,0
6,2,3,1,2024,155300,Data Scientist,US,SE,FT,0
7,2,2,1,2024,134600,Engineer,US,MI,FT,0
7,2,2,1,2024,95200,Engineer,US,MI,FT,0
3,2,3,1,2024,255000,Software Engineer,US,SE,FT,100
3,2,3,1,2024,217000,Software Engineer,US,SE,FT,100
10,2,3,1,2024,100000,Analyst,US,SE,FT,0
10,2,3,1,2024,175000,Data Analyst,US,SE,FT,0
10,2,3,1,2024,135000,Data Analyst,US,SE,FT,0
8,2,3,1,2024,300000,Data Lead,US,SE,FT,0
8,2,3,1,2024,100000,Data Lead,US,SE,FT,0
6,2,3,1,2024,100000,Data Scientist,CA,SE,FT,0
6,2,3,1,2024,85000,Data Scientist,CA,SE,FT,0
2,2,3,1,2024,107054,Architect,AU,SE,FT,0
2,2,3,1,2024,85717,Architect,AU,SE,FT,0
5,2,2,1,2024,210000,Research Engineer,US,MI,FT,0
7,2,2,1,2024,100000,Engineer,US,MI,FT,0
3,2,3,1,2024,250000,Software Engineer,US,SE,FT,0
3,2,3,1,2024,125000,Software Engineer,US,SE,FT,0
5,2,2,1,2024,304000,Associate,US,MI,FT,0
5,2,2,1,2024,226000,Associate,US,MI,FT,0
2,2,3,1,2024,250200,AI Architect,US,SE,FT,0
2,2,3,1,2024,117200,AI Architect,US,SE,FT,0
8,2,3,1,2024,156100,AI Engineer,US,SE,FT,100
8,2,3,1,2024,84100,AI Engineer,US,SE,FT,100
8,2,3,1,2024,295000,Applied Scientist,US,SE,FT,100
8,2,3,1,2024,165200,Applied Scientist,US,SE,FT,100
5,2,2,1,2024,73230,Associate,US,MI,FT,0
5,2,2,1,2024,68000,Associate,US,MI,FT,0
3,2,2,1,2024,284000,Software Engineer,US,MI,FT,0
3,2,2,1,2024,189000,Software Engineer,US,MI,FT,0
7,2,3,1,2024,250200,Data Engineer,US,SE,FT,0
7,2,3,1,2024,117200,Data Engineer,US,SE,FT,0
7,2,3,1,2024,215000,Data Engineer,US,SE,FT,0
7,2,3,1,2024,134500,Data Engineer,US,SE,FT,0
7,2,3,1,2024,264200,Data Engineer,US,SE,FT,0
7,2,3,1,2024,175800,Data Engineer,US,SE,FT,0
7,2,1,1,2024,55266,Data Engineer,NL,EN,FT,0
7,2,1,1,2024,39920,Data Engineer,NL,EN,FT,0
10,2,2,1,2024,172000,Analyst,US,MI,FT,0
10,2,2,1,2024,117000,Analyst,US,MI,FT,0
1,2,3,1,2024,247000,Machine Learning Engineer,CA,SE,FT,0
1,2,3,1,2024,164000,Machine Learning Engineer,CA,SE,FT,0
3,2,3,1,2024,293000,Software Engineer,US,SE,FT,0
3,2,3,1,2024,213000,Software Engineer,US,SE,FT,0
7,2,3,1,2024,264200,Engineer,US,SE,FT,0
7,2,3,1,2024,143100,Engineer,US,SE,FT,0
1,2,3,1,2024,207800,Machine Learning Engineer,US,SE,FT,0
2,2,3,1,2024,174000,Solutions Architect,US,SE,FT,0
2,2,3,1,2024,118000,Solutions Architect,US,SE,FT,0
8,2,3,1,2024,62500,Data Team Lead,GB,SE,FT,0
8,2,3,1,2024,56250,Data Team Lead,GB,SE,FT,0
6,2,3,1,2024,223000,Data Scientist,US,SE,FT,0
6,2,3,1,2024,150000,Data Scientist,US,SE,FT,0
6,2,3,1,2024,137600,Data Scientist,US,SE,FT,0
8,2,2,1,2024,56227,AI Researcher,GB,MI,FT,0
4,2,3,1,2024,132000,Manager,US,SE,FT,0
8,2,2,1,2024,185000,Analytics Engineer,US,MI,FT,0
8,2,2,1,2024,140000,Analytics Engineer,US,MI,FT,0
10,2,2,1,2024,78897,Data Analyst,US,MI,FT,0
8,2,4,1,2024,152000,Data Governance,US,EX,FT,100
8,2,4,1,2024,99000,Data Governance,US,EX,FT,100
2,2,3,1,2024,112455,Architect,US,SE,FT,0
2,2,3,1,2024,77257,Architect,US,SE,FT,0
2,2,3,1,2024,187000,Architect,US,SE,FT,0
2,2,3,1,2024,127000,Architect,US,SE,FT,0
7,2,3,1,2024,122000,Engineer,US,SE,FT,0
3,2,3,1,2024,199000,Software Engineer,US,SE,FT,100
3,2,3,1,2024,135000,Software Engineer,US,SE,FT,100
3,2,3,1,2024,196000,Software Engineer,US,SE,FT,0
3,2,3,1,2024,252000,Software Engineer,US,SE,FT,0
3,2,3,1,2024,168000,Software Engineer,US,SE,FT,0
3,2,3,1,2024,207000,Software Engineer,US,SE,FT,0
3,2,3,1,2024,138000,Software Engineer,US,SE,FT,0
7,2,3,1,2024,120700,Data Engineer,US,SE,FT,100
7,2,3,1,2024,67000,Data Engineer,US,SE,FT,100
4,2,3,1,2024,250200,Product Manager,US,SE,FT,0
4,2,3,1,2024,117200,Product Manager,US,SE,FT,0
7,2,2,1,2024,208800,Engineer,US,MI,FT,0
7,2,2,1,2024,98300,Engineer,US,MI,FT,0
5,2,2,1,2024,260570,Research Scientist,US,MI,FT,0
5,2,2,1,2024,167030,Research Scientist,US,MI,FT,0
8,2,3,1,2024,162800,Consultant,US,SE,FT,0
8,2,3,1,2024,97680,Consultant,US,SE,FT,0
8,2,1,1,2024,127600,Consultant,US,EN,FT,0
8,2,1,1,2024,76560,Consultant,US,EN,FT,0
4,2,3,1,2024,161788,Manager,US,SE,FT,100
4,2,3,1,2024,108730,Manager,US,SE,FT,100
2,2,3,1,2024,294000,Architect,US,SE,FT,0
2,2,3,1,2024,137600,Architect,US,SE,FT,0
3,2,3,1,2024,160800,Software Engineer,US,SE,FT,0
5,2,2,1,2024,54771,Research Scientist,GB,MI,FT,0
5,2,2,1,2024,51040,Research Scientist,GB,MI,FT,0
8,2,3,1,2024,220000,Solutions Engineer,US,SE,FT,100
8,2,3,1,2024,200000,Solutions Engineer,US,SE,FT,100
5,2,2,1,2024,158000,Associate,US,MI,FT,0
5,2,2,1,2024,108000,Associate,US,MI,FT,0
4,2,2,1,2024,169000,Manager,US,MI,FT,0
4,2,2,1,2024,70000,Manager,US,MI,FT,0
3,2,3,1,2024,263500,Software Engineer,US,SE,FT,100
3,2,3,1,2024,147560,Software Engineer,US,SE,FT,100
4,2,3,1,2024,174500,Manager,US,SE,FT,0
4,2,3,1,2024,128500,Manager,US,SE,FT,0
8,2,3,1,2024,171450,Bioinformatician,US,SE,FT,100
8,2,3,1,2024,137100,Bioinformatician,US,SE,FT,100
10,2,1,1,2024,201300,Analyst,US,EN,FT,0
10,2,1,1,2024,133900,Analyst,US,EN,FT,0
8,2,3,1,2024,193300,Lead Engineer,US,SE,FT,100
8,2,3,1,2024,166900,Lead Engineer,US,SE,FT,100
4,2,2,1,2024,220000,Product Manager,US,MI,FT,0
4,2,2,1,2024,180000,Product Manager,US,MI,FT,0
2,2,3,1,2024,115563,Data Architect,CA,SE,FT,0
2,2,3,1,2024,92450,Data Architect,CA,SE,FT,0
8,2,3,1,2024,126500,BI Analyst,US,SE,FT,100
8,2,3,1,2024,78000,BI Analyst,US,SE,FT,100
7,2,2,1,2024,137000,Data Engineer,US,MI,FT,0
7,2,2,1,2024,60400,Data Engineer,US,MI,FT,0
3,2,3,1,2024,185000,Software Engineer,US,SE,FT,100
3,2,3,1,2024,160000,Software Engineer,US,SE,FT,100
3,2,2,1,2024,140000,Software Engineer,US,MI,FT,0
7,2,3,1,2024,190000,Engineer,US,SE,FT,100
2,2,3,1,2024,227000,Solutions Architect,US,SE,FT,0
2,2,3,1,2024,122200,Solutions Architect,US,SE,FT,0
7,2,2,1,2024,180000,Data Engineer,US,MI,FT,0
7,2,2,1,2024,75000,Data Engineer,US,MI,FT,0
7,2,3,1,2024,202500,Data Engineer,US,SE,FT,0
7,2,3,1,2024,135000,Data Engineer,US,SE,FT,0
4,2,3,1,2024,130425,Data Manager,US,SE,FT,0
4,2,3,1,2024,72150,Data Manager,US,SE,FT,0
4,2,3,1,2024,162150,Data Manager,US,SE,FT,0
4,2,3,1,2024,89700,Data Manager,US,SE,FT,0
4,2,2,1,2024,130425,Data Manager,US,MI,FT,0
4,2,2,1,2024,72150,Data Manager,US,MI,FT,0
4,2,3,1,2024,164000,Data Manager,US,SE,FT,0
4,2,3,1,2024,110000,Data Manager,US,SE,FT,0
6,2,3,1,2024,162150,Data Scientist,US,SE,FT,0
6,2,3,1,2024,89700,Data Scientist,US,SE,FT,0
6,2,3,1,2024,130425,Data Scientist,US,SE,FT,0
6,2,3,1,2024,72150,Data Scientist,US,SE,FT,0
3,2,2,1,2024,250000,Software Engineer,US,MI,FT,0
3,2,2,1,2024,175000,Software Engineer,US,MI,FT,0
10,2,3,1,2024,130425,Analyst,US,SE,FT,0
10,2,3,1,2024,72150,Analyst,US,SE,FT,0
2,2,3,1,2024,221900,Architect,US,SE,FT,0
2,2,3,1,2024,138900,Architect,US,SE,FT,0
4,2,3,1,2024,212300,Manager,US,SE,FT,0
4,2,3,1,2024,154400,Manager,US,SE,FT,0
8,2,3,1,2024,209000,Data Integration Analyst,US,SE,FT,0
8,2,3,1,2024,147000,Data Integration Analyst,US,SE,FT,0
7,2,3,1,2024,136000,Data Engineer,US,SE,FT,0
7,2,3,1,2024,211500,Data Engineer,US,SE,FT,0
7,2,3,1,2024,149966,Data Engineer,US,SE,FT,0
4,2,3,1,2024,224000,Product Manager,US,SE,FT,0
4,2,3,1,2024,303000,Manager,US,SE,FT,0
4,2,3,1,2024,172000,Manager,US,SE,FT,0
10,2,2,1,2024,86000,Analyst,US,MI,FT,0
10,2,2,1,2024,52760,Analyst,US,MI,FT,0
7,2,2,1,2024,290004,Data Engineer,US,MI,FT,0
7,2,2,1,2024,49997,Data Engineer,US,MI,FT,0
7,2,3,1,2024,283780,Engineer,US,SE,FT,0
7,2,3,1,2024,233840,Engineer,US,SE,FT,0
7,2,3,1,2024,234700,Data Engineer,US,SE,FT,0
7,2,3,1,2024,140700,Data Engineer,US,SE,FT,0
7,2,2,1,2024,215000,Data Engineer,US,MI,FT,0
7,2,2,1,2024,104000,Data Engineer,US,MI,FT,0
5,2,2,1,2024,173000,Research Engineer,US,MI,FT,0
5,2,2,1,2024,112500,Research Engineer,US,MI,FT,0
6,2,3,1,2024,140000,Data Scientist,CA,SE,FT,100
6,2,3,1,2024,115000,Data Scientist,CA,SE,FT,100
6,2,3,1,2024,198450,Data Scientist,US,SE,FT,0
6,2,3,1,2024,136850,Data Scientist,US,SE,FT,0
8,2,2,1,2024,197000,Data Management Specialist,US,MI,FT,0
8,2,2,1,2024,130000,Data Management Specialist,US,MI,FT,0
10,2,2,1,2024,88000,Data Management Analyst,US,MI,FT,0
10,2,2,1,2024,80000,Data Management Analyst,US,MI,FT,0
10,2,1,1,2024,57000,Data Analyst,US,EN,FT,0
10,2,1,1,2024,48000,Data Analyst,US,EN,FT,0
10,2,1,1,2024,110136,Data Analyst,US,EN,FT,0
10,2,1,1,2024,76068,Data Analyst,US,EN,FT,0
10,2,1,1,2024,131300,Data Analyst,US,EN,FT,0
4,2,2,1,2024,99000,Manager,US,MI,FT,0
4,2,2,1,2024,69300,Manager,US,MI,FT,0
8,2,3,1,2024,108500,Data Visualization Engineer,US,SE,FT,100
8,2,3,1,2024,78800,Data Visualization Engineer,US,SE,FT,100
1,2,3,1,2024,296300,Machine Learning Researcher,US,SE,FT,0
1,2,3,1,2024,166600,Machine Learning Researcher,US,SE,FT,0
9,2,3,1,2024,164000,Business Intelligence Engineer,US,SE,FT,100
9,2,3,1,2024,102000,Business Intelligence Engineer,US,SE,FT,100
1,2,2,1,2024,194000,Machine Learning Engineer,US,MI,FT,0
1,2,3,1,2024,224000,Machine Learning Engineer,US,SE,FT,0
7,2,3,1,2024,155000,Data Engineer,US,SE,FT,0
8,2,2,1,2024,161700,Applied Scientist,US,MI,FT,0
2,2,3,1,2024,321800,AI Architect,US,SE,FT,0
2,2,3,1,2024,157500,AI Architect,US,SE,FT,0
4,2,2,1,2024,230000,Manager,US,MI,FT,0
4,2,2,1,2024,167000,Manager,US,MI,FT,0
7,2,3,1,2024,194000,Engineer,US,SE,FT,0
7,2,2,1,2024,293000,Engineer,US,MI,FT,100
7,2,2,1,2024,213000,Engineer,US,MI,FT,100
4,2,2,1,2024,119500,Manager,US,MI,FT,100
4,2,2,1,2024,79900,Manager,US,MI,FT,100
4,2,2,1,2024,106250,Manager,GB,MI,FT,0
4,2,2,1,2024,93750,Manager,GB,MI,FT,0
3,2,3,1,2024,175800,Software Engineer,US,SE,FT,0
4,2,2,1,2024,199500,Product Manager,US,MI,FT,0
4,2,2,1,2024,87600,Product Manager,US,MI,FT,0
8,2,2,1,2024,215000,Consultant,US,MI,FT,100
8,2,2,1,2024,104000,Consultant,US,MI,FT,100
3,2,1,1,2024,79700,Software Engineer,US,EN,FT,0
3,2,1,1,2024,39500,Software Engineer,US,EN,FT,0
4,2,3,1,2024,294000,Product Manager,US,SE,FT,0
4,2,3,1,2024,137600,Product Manager,US,SE,FT,0
4,2,3,1,2024,195000,Product Manager,US,SE,FT,0
4,2,3,1,2024,145400,Product Manager,US,SE,FT,0
4,2,2,1,2024,171210,Manager,CA,MI,FT,0
4,2,2,1,2024,92190,Manager,CA,MI,FT,0
8,2,3,1,2024,150000,Data Visualization Engineer,CA,SE,FT,0
8,2,3,1,2024,100000,Data Visualization Engineer,CA,SE,FT,0
6,2,2,1,2024,143376,Data Scientist,US,MI,FT,0
6,2,2,1,2024,77500,Data Scientist,US,MI,FT,0
8,2,3,1,2024,54500,Data Specialist,US,SE,FT,100
8,2,3,1,2024,44000,Data Specialist,US,SE,FT,100
7,2,2,1,2024,130900,Engineer,US,MI,FT,100
7,2,2,1,2024,83100,Engineer,US,MI,FT,100
6,2,4,1,2024,204000,Data Scientist,US,EX,FT,0
6,2,4,1,2024,150000,Data Scientist,US,EX,FT,0
8,2,2,1,2024,213400,Statistical Programmer,US,MI,FT,100
8,2,2,1,2024,135500,Statistical Programmer,US,MI,FT,100
7,2,3,1,2024,206800,Data Engineer,US,SE,FT,0
7,2,3,1,2024,98500,Data Engineer,US,SE,FT,0
7,2,3,1,2024,200200,Data Engineer,US,SE,FT,0
7,2,3,1,2024,92500,Data Engineer,US,SE,FT,0
7,2,2,1,2024,110608,Data Engineer,CA,MI,FT,0
7,2,2,1,2024,81419,Data Engineer,CA,MI,FT,0
10,2,1,1,2024,163800,Data Analyst,US,EN,FT,0
10,2,1,1,2024,78000,Data Analyst,US,EN,FT,0
2,2,3,1,2024,241600,Data Architect,US,SE,FT,0
2,2,3,1,2024,109800,Data Architect,US,SE,FT,0
2,2,3,1,2024,182700,Data Architect,US,SE,FT,0
2,2,3,1,2024,132500,Data Architect,US,SE,FT,0
4,2,3,1,2024,193995,Manager,US,SE,FT,100
4,2,3,1,2024,115000,Manager,US,SE,FT,100
9,2,1,1,2024,80000,Business Intelligence Analyst,US,EN,FT,0
9,2,1,1,2024,70000,Business Intelligence Analyst,US,EN,FT,0
4,2,3,1,2024,160000,Manager,US,SE,FT,100
4,2,3,1,2024,125000,Manager,US,SE,FT,100
5,2,3,1,2024,200000,Research Analyst,US,SE,FT,0
5,2,3,1,2024,155000,Research Analyst,US,SE,FT,0
7,2,2,1,2024,180200,Engineer,US,MI,FT,0
7,2,2,1,2024,85800,Engineer,US,MI,FT,0
8,2,3,1,2024,225000,Python Developer,US,SE,FT,0
8,2,3,1,2024,141000,Python Developer,US,SE,FT,0
7,2,3,1,2024,234000,Data Engineer,US,SE,FT,100
7,2,3,1,2024,90000,Data Engineer,US,SE,FT,100
6,2,3,1,2024,233000,Data Scientist,US,SE,FT,0
6,2,3,1,2024,155000,Data Scientist,US,SE,FT,0
6,2,3,1,2024,276400,Data Scientist,US,SE,FT,0
6,2,3,1,2024,145600,Data Scientist,US,SE,FT,0
6,2,3,1,2024,265200,Data Scientist,US,SE,FT,0
6,2,3,1,2024,176800,Data Scientist,US,SE,FT,0
4,2,2,1,2024,53187,Data Manager,GB,MI,FT,0
4,2,2,1,2024,47868,Data Manager,GB,MI,FT,0
2,2,3,1,2024,245120,Data Architect,US,SE,FT,0
2,2,3,1,2024,145900,Data Architect,US,SE,FT,0
10,2,1,1,2024,81900,Data Analyst,US,EN,FT,0
10,2,1,1,2024,61200,Data Analyst,US,EN,FT,0
6,2,3,1,2024,193500,Data Scientist,US,SE,FT,0
6,2,3,1,2024,110400,Data Scientist,US,SE,FT,0
2,2,3,1,2024,120000,Architect,US,SE,FT,0
3,2,2,1,2024,132540,Software Engineer,US,MI,FT,100
3,2,2,1,2024,82910,Software Engineer,US,MI,FT,100
4,2,3,1,2024,163800,Manager,US,SE,FT,100
4,2,3,1,2024,94960,Manager,US,SE,FT,100
8,2,2,1,2024,120000,Python Developer,US,MI,FT,0
8,2,2,1,2024,110000,Python Developer,US,MI,FT,0
7,2,3,1,2024,91500,Engineer,US,SE,FT,0
8,2,3,1,2024,300000,AI Engineer,US,SE,FT,0
7,2,3,1,2024,178250,Engineer,US,SE,FT,0
7,2,3,1,2024,92000,Engineer,US,SE,FT,0
3,2,3,1,2024,284280,Software Engineer,US,SE,FT,0
3,2,3,1,2024,118450,Software Engineer,US,SE,FT,0
8,2,2,1,2024,141600,Quantitative Researcher,US,MI,FT,0
8,2,2,1,2024,85000,Quantitative Researcher,US,MI,FT,0
7,2,2,1,2024,148355,Engineer,US,MI,FT,0
7,2,2,1,2024,92847,Engineer,US,MI,FT,0
4,2,2,1,2024,202000,Manager,US,MI,FT,0
4,2,2,1,2024,104000,Manager,US,MI,FT,0
2,2,3,1,2024,199800,Data Architect,US,SE,FT,0
2,2,3,1,2024,108000,Data Architect,US,SE,FT,0
7,2,3,1,2024,125500,Engineer,US,SE,FT,0
8,2,4,1,2024,188640,Platform Engineer,US,EX,FT,0
8,2,4,1,2024,125760,Platform Engineer,US,EX,FT,0
10,2,1,1,2024,105000,Data Analyst,US,EN,FT,0
10,2,1,1,2024,87000,Data Analyst,US,EN,FT,0
10,2,1,1,2024,98450,Data Analyst,US,EN,FT,0
10,2,1,1,2024,67125,Data Analyst,US,EN,FT,0
2,2,3,1,2024,180000,Architect,US,SE,FT,0
2,2,3,1,2024,16000,Architect,US,SE,FT,0
4,2,3,1,2024,165490,Manager,US,SE,FT,0
4,2,3,1,2024,129800,Manager,US,SE,FT,0
8,2,4,1,2024,218860,AI Engineer,US,EX,FT,0
8,2,4,1,2024,168350,AI Engineer,US,EX,FT,0
4,2,3,1,2024,190310,Data Product Manager,US,SE,FT,0
4,2,3,1,2024,149260,Data Product Manager,US,SE,FT,0
7,3,3,1,2024,185000,Data Engineer,US,SE,FT,0
7,3,3,1,2024,91200,Data Engineer,US,SE,FT,0
6,2,2,1,2024,160000,Data Scientist,US,MI,FT,100
6,2,2,1,2024,142000,Data Scientist,US,MI,FT,100
1,2,3,1,2024,277500,Machine Learning Engineer,US,SE,FT,0
1,2,3,1,2024,158500,Machine Learning Engineer,US,SE,FT,0
10,2,1,1,2024,147000,Data Analyst,US,EN,FT,0
10,2,1,1,2024,63000,Data Analyst,US,EN,FT,0
10,2,1,1,2024,130000,Data Analyst,US,EN,FT,100
10,2,1,1,2024,80000,Data Analyst,US,EN,FT,100
7,2,3,1,2024,165490,Data Engineer,US,SE,FT,0
7,2,3,1,2024,129800,Data Engineer,US,SE,FT,0
2,2,3,1,2024,165490,Data Architect,US,SE,FT,0
2,2,3,1,2024,129800,Data Architect,US,SE,FT,0
2,2,3,1,2024,335000,Data Architect,US,SE,FT,0
2,2,3,1,2024,243000,Data Architect,US,SE,FT,0
8,2,3,1,2024,190000,AI Scientist,US,SE,FT,0
8,2,3,1,2024,140000,AI Scientist,US,SE,FT,0
10,2,3,1,2024,143900,Analyst,US,SE,FT,0
10,2,3,1,2024,112860,Analyst,US,SE,FT,0
3,2,3,1,2024,210500,Software Engineer,US,SE,FT,0
3,2,3,1,2024,179000,Software Engineer,US,SE,FT,0
8,2,3,1,2024,216000,Analytics Lead,US,SE,FT,100
8,2,3,1,2024,191000,Analytics Lead,US,SE,FT,100
1,2,3,1,2024,270000,Machine Learning Engineer,US,SE,FT,100
1,2,3,1,2024,184000,Machine Learning Engineer,US,SE,FT,100
7,2,3,1,2024,333913,Engineer,US,SE,FT,0
7,2,3,1,2024,222609,Engineer,US,SE,FT,0
1,2,3,1,2024,283800,Machine Learning Engineer,US,SE,FT,0
1,2,3,1,2024,232200,Machine Learning Engineer,US,SE,FT,0
1,2,2,1,2024,195540,Machine Learning Engineer,US,MI,FT,0
1,2,2,1,2024,136878,Machine Learning Engineer,US,MI,FT,0
1,2,3,1,2024,181360,Machine Learning Engineer,GB,SE,FT,0
1,2,3,1,2024,138980,Machine Learning Engineer,GB,SE,FT,0
1,2,2,1,2024,297000,Machine Learning Engineer,US,MI,FT,0
1,2,2,1,2024,168300,Machine Learning Engineer,US,MI,FT,0
9,2,3,1,2024,245400,Business Intelligence Engineer,US,SE,FT,0
9,2,3,1,2024,139000,Business Intelligence Engineer,US,SE,FT,0
9,2,2,1,2024,326800,Business Intelligence Engineer,US,MI,FT,0
9,2,2,1,2024,217800,Business Intelligence Engineer,US,MI,FT,0
5,2,2,1,2024,59842,Research Associate,GB,MI,FT,0
5,2,2,1,2024,50308,Research Associate,GB,MI,FT,0
8,2,3,1,2024,200000,Robotics Engineer,US,SE,FT,100
8,2,3,1,2024,150000,Robotics Engineer,US,SE,FT,100
2,2,3,1,2024,185000,Data Architect,US,SE,FT,100
2,2,3,1,2024,150000,Data Architect,US,SE,FT,100
3,2,2,1,2024,269200,Software Engineer,US,MI,FT,0
3,2,2,1,2024,150500,Software Engineer,US,MI,FT,0
6,2,2,1,2024,190000,Data Scientist,US,MI,FT,0
6,2,2,1,2024,174000,Data Scientist,US,MI,FT,100
6,2,3,1,2024,250000,Data Scientist,US,SE,FT,0
6,2,2,1,2024,250000,Data Scientist,US,MI,FT,0
6,2,3,1,2024,257600,Data Scientist,US,SE,FT,0
3,2,3,1,2024,194688,Software Development Engineer,US,SE,FT,0
3,2,3,1,2024,118976,Software Development Engineer,US,SE,FT,0
10,2,1,1,2024,75554,Data Analyst,US,EN,FT,0
10,2,1,1,2024,68145,Data Analyst,US,EN,FT,0
8,2,3,1,2024,140000,Analytics Engineer,CA,SE,FT,0
8,2,3,1,2024,120000,Analytics Engineer,CA,SE,FT,0
7,2,3,1,2024,235464,Data Engineer,US,SE,FT,0
7,2,3,1,2024,125257,Data Engineer,US,SE,FT,0
7,2,3,1,2024,159869,Data Engineer,US,SE,FT,0
7,2,3,1,2024,95722,Data Engineer,US,SE,FT,0
7,2,3,1,2024,270000,Data Engineer,US,SE,FT,0
7,2,3,1,2024,133700,Data Engineer,US,SE,FT,0
7,2,3,1,2024,270000,Data Engineer,US,SE,FT,100
7,2,3,1,2024,153000,Data Engineer,US,SE,FT,100
4,2,3,1,2024,276760,Engineering Manager,US,SE,FT,100
4,2,3,1,2024,201300,Engineering Manager,US,SE,FT,100
3,2,3,1,2024,269000,Software Engineer,CA,SE,FT,100
3,2,3,1,2024,158000,Software Engineer,CA,SE,FT,100
3,2,3,1,2024,187200,Software Development Engineer,US,SE,FT,0
3,2,3,1,2024,114400,Software Development Engineer,US,SE,FT,0
3,2,2,1,2024,310000,Software Engineer,US,MI,FT,0
8,2,1,1,2024,59842,Consultant,GB,EN,FT,0
8,2,1,1,2024,50308,Consultant,GB,EN,FT,0
4,2,2,1,2024,225000,Engineering Manager,US,MI,FT,100
4,2,2,1,2024,165000,Engineering Manager,US,MI,FT,100
3,2,3,1,2024,239600,Software Engineer,US,SE,FT,0
8,2,3,1,2024,223100,Platform Engineer,US,SE,FT,0
8,2,3,1,2024,126400,Platform Engineer,US,SE,FT,0
8,2,2,1,2024,145000,Consultant,US,MI,FT,0
8,2,2,1,2024,106000,Consultant,US,MI,FT,0
7,2,2,1,2024,185000,Engineer,US,MI,FT,100
7,2,2,1,2024,100000,Engineer,US,MI,FT,100
8,2,3,1,2024,181818,Platform Engineer,CH,SE,FT,0
8,2,3,1,2024,125000,Platform Engineer,CH,SE,FT,0
9,2,1,1,2024,82000,Business Intelligence Analyst,US,EN,FT,0
9,2,1,1,2024,51000,Business Intelligence Analyst,US,EN,FT,0
7,2,1,1,2024,130000,Engineer,US,EN,FT,0
7,2,1,1,2024,95000,Engineer,US,EN,FT,0
10,2,3,1,2024,101844,Analyst,US,SE,FT,0
10,2,3,1,2024,78600,Analyst,US,SE,FT,0
4,2,2,1,2024,329600,Engineering Manager,US,MI,FT,0
4,2,2,1,2024,190700,Engineering Manager,US,MI,FT,0
8,2,2,1,2024,140000,Computer Vision Engineer,US,MI,FT,0
8,2,2,1,2024,119000,Computer Vision Engineer,US,MI,FT,0
4,2,2,1,2024,60000,Data Product Manager,US,MI,FT,0
10,2,3,1,2024,100000,Analyst,US,SE,FT,100
10,2,3,1,2024,78000,Analyst,US,SE,FT,100
10,2,2,1,2024,95200,Data Governance Analyst,CA,MI,FT,0
10,2,2,1,2024,54300,Data Governance Analyst,CA,MI,FT,0
8,2,4,1,2024,195000,Data Governance,US,EX,FT,100
8,2,4,1,2024,170000,Data Governance,US,EX,FT,100
10,2,1,1,2024,232223,Data Analyst,US,EN,FT,0
10,2,1,1,2024,130134,Data Analyst,US,EN,FT,0
10,2,1,1,2024,101520,Data Analyst,US,EN,FT,0
10,2,1,1,2024,45864,Data Analyst,US,EN,FT,0
